date;US0003M Index;GB3 Govt;ted
2008-08-07;2,80250;1,675;1,12750
2008-08-08;2,80375;1,695;1,10875
2008-08-11;2,80375;1,818;0,98575
2008-08-12;2,80438;1,859;0,94538
2008-08-13;2,80438;1,838;0,96638
2008-08-14;2,80688;1,859;0,94788
2008-08-15;2,80875;1,838;0,97075
2008-08-18;2,81000;1,766;1,04400
2008-08-19;2,81125;1,798;1,01325
2008-08-20;2,81188;1,685;1,12688
2008-08-21;2,81063;1,716;1,09463
2008-08-22;2,81000;1,695;1,11500
2008-08-25;2,81000;1,674;1,13600
2008-08-26;2,80938;1,706;1,10338
2008-08-27;2,81000;1,675;1,13500
2008-08-28;2,81000;1,736;1,07400
2008-08-29;2,81063;1,715;1,09563
2008-09-01;2,81000;1,715;1,09500
2008-09-02;2,81313;1,685;1,12813
2008-09-03;2,81375;1,685;1,12875
2008-09-04;2,81500;1,675;1,14000
2008-09-05;2,81438;1,777;1,03738
2008-09-08;2,81688;1,705;1,11188
2008-09-09;2,81813;1,665;1,15313
2008-09-10;2,81875;1,644;1,17475
2008-09-11;2,81875;1,613;1,20575
2008-09-12;2,81875;1,470;1,34875
2008-09-15;2,81625;0,813;2,00325
2008-09-16;2,87625;0,701;2,17525
2008-09-17;3,06250;0,061;3,00150
2008-09-18;3,20375;0,076;3,12775
2008-09-19;3,21000;0,920;2,29000
2008-09-22;3,19750;0,838;2,35950
2008-09-23;3,21125;0,721;2,49025
2008-09-24;3,47625;0,462;3,01425
2008-09-25;3,76875;0,757;3,01175
2008-09-26;3,76188;0,848;2,91388
2008-09-29;3,88250;0,350;3,53250
2008-09-30;4,05250;0,910;3,14250
2008-10-01;4,15000;0,808;3,34200
2008-10-02;4,20750;0,604;3,60350
2008-10-03;4,33375;0,472;3,86175
2008-10-06;4,28875;0,472;3,81675
2008-10-07;4,32000;0,767;3,55300
2008-10-08;4,52375;0,614;3,90975
2008-10-09;4,75000;0,523;4,22700
2008-10-10;4,81875;0,188;4,63075
2008-10-13;4,75250;0,188;4,56450
2008-10-14;4,63500;0,304;4,33100
2008-10-15;4,55000;0,218;4,33200
2008-10-16;4,50250;0,431;4,07150
2008-10-17;4,41875;0,797;3,62175
2008-10-20;4,05875;1,083;2,97575
2008-10-21;3,83375;1,073;2,76075
2008-10-22;3,54125;1,011;2,53025
2008-10-23;3,53500;0,971;2,56400
2008-10-24;3,51625;0,848;2,66825
2008-10-27;3,50750;0,757;2,75050
2008-10-28;3,46500;0,757;2,70800
2008-10-29;3,42000;0,584;2,83600
2008-10-30;3,19250;0,381;2,81150
2008-10-31;3,02625;0,438;2,58825
2008-11-03;2,85875;0,442;2,41675
2008-11-04;2,70625;0,482;2,22425
2008-11-05;2,50625;0,391;2,11525
2008-11-06;2,38750;0,309;2,07850
2008-11-07;2,29000;0,289;2,00100
2008-11-10;2,23500;0,208;2,02700
2008-11-11;2,17500;0,431;1,74400
2008-11-12;2,13250;0,147;1,98550
2008-11-13;2,14875;0,188;1,96075
2008-11-14;2,23625;0,137;2,09925
2008-11-17;2,23875;0,096;2,14275
2008-11-18;2,21750;0,117;2,10050
2008-11-19;2,17250;0,066;2,10650
2008-11-20;2,15313;0,025;2,12813
2008-11-21;2,15750;0,015;2,14250
2008-11-24;2,16875;0,015;2,15375
2008-11-25;2,19625;0,106;2,09025
2008-11-26;2,18125;0,046;2,13525
2008-11-27;2,20250;0,046;2,15650
2008-11-28;2,21688;0,046;2,17088
2008-12-01;2,22000;0,046;2,17400
2008-12-02;2,21000;0,056;2,15400
2008-12-03;2,20125;0,015;2,18625
2008-12-04;2,19250;-0,016;2,20850
2008-12-05;2,18563;0,028;2,15763
2008-12-08;2,18938;0,015;2,17438
2008-12-09;2,16375;0,003;2,16075
2008-12-10;2,09875;-0,005;2,10375
2008-12-11;1,99625;0,005;1,99125
2008-12-12;1,92125;0,020;1,90125
2008-12-15;1,87125;0,010;1,86125
2008-12-16;1,84750;0,003;1,84450
2008-12-17;1,57750;0,015;1,56250
2008-12-18;1,52500;0,017;1,50800
2008-12-19;1,49750;0,020;1,47750
2008-12-22;1,46625;0,018;1,44825
2008-12-23;1,46625;0,010;1,45625
2008-12-24;1,46750;0,023;1,44450
2008-12-25;1,46750;0,010;1,45750
2008-12-26;1,46750;0,024;1,44350
2008-12-29;1,45875;0,066;1,39275
2008-12-30;1,43500;0,091;1,34400
2008-12-31;1,42500;0,081;1,34400
2009-01-01;1,42500;0,076;1,34900
2009-01-02;1,41250;0,084;1,32850
2009-01-05;1,42125;0,091;1,33025
2009-01-06;1,41125;0,140;1,27125
2009-01-07;1,39750;0,096;1,30150
2009-01-08;1,35375;0,076;1,27775
2009-01-09;1,26000;0,061;1,19900
2009-01-12;1,16000;0,064;1,09600
2009-01-13;1,09438;0,106;0,98838
2009-01-14;1,08250;0,096;0,98650
2009-01-15;1,08563;0,106;0,97963
2009-01-16;1,14250;0,117;1,02550
2009-01-19;1,13250;0,117;1,01550
2009-01-20;1,12250;0,106;1,01650
2009-01-21;1,12500;0,115;1,01000
2009-01-22;1,15938;0,101;1,05838
2009-01-23;1,16938;0,101;1,06838
2009-01-26;1,18375;0,101;1,08275
2009-01-27;1,18438;0,135;1,04938
2009-01-28;1,17438;0,181;0,99338
2009-01-29;1,17000;0,223;0,94700
2009-01-30;1,18438;0,231;0,95338
2009-02-02;1,22500;0,249;0,97600
2009-02-03;1,23375;0,315;0,91875
2009-02-04;1,23563;0,294;0,94163
2009-02-05;1,24125;0,277;0,96425
2009-02-06;1,24125;0,279;0,96225
2009-02-09;1,22813;0,276;0,95213
2009-02-10;1,22188;0,321;0,90088
2009-02-11;1,23125;0,309;0,92225
2009-02-12;1,23438;0,294;0,94038
2009-02-13;1,23750;0,294;0,94350
2009-02-16;1,24563;0,297;0,94863
2009-02-17;1,24563;0,288;0,95763
2009-02-18;1,25125;0,309;0,94225
2009-02-19;1,25063;0,305;0,94563
2009-02-20;1,24875;0,274;0,97475
2009-02-23;1,24875;0,274;0,97475
2009-02-24;1,25000;0,307;0,94300
2009-02-25;1,25625;0,302;0,95425
2009-02-26;1,26125;0,272;0,98925
2009-02-27;1,26438;0,252;1,01238
2009-03-02;1,26625;0,238;1,02825
2009-03-03;1,27125;0,259;1,01225
2009-03-04;1,27663;0,254;1,02263
2009-03-05;1,28375;0,192;1,09175
2009-03-06;1,29250;0,201;1,09150
2009-03-09;1,31250;0,206;1,10650
2009-03-10;1,33125;0,238;1,09325
2009-03-11;1,32594;0,223;1,10294
2009-03-12;1,32000;0,196;1,12400
2009-03-13;1,31563;0,193;1,12263
2009-03-16;1,30875;0,229;1,07975
2009-03-17;1,29938;0,232;1,06738
2009-03-18;1,28750;0,203;1,08450
2009-03-19;1,22688;0,191;1,03588
2009-03-20;1,22281;0,206;1,01681
2009-03-23;1,22219;0,193;1,02919
2009-03-24;1,22625;0,211;1,01525
2009-03-25;1,22750;0,188;1,03950
2009-03-26;1,23188;0,145;1,08688
2009-03-27;1,22000;0,132;1,08800
2009-03-30;1,20750;0,132;1,07550
2009-03-31;1,19188;0,206;0,98588
2009-04-01;1,17688;0,203;0,97388
2009-04-02;1,16594;0,211;0,95494
2009-04-03;1,16094;0,206;0,95494
2009-04-06;1,15688;0,191;0,96588
2009-04-07;1,14938;0,196;0,95338
2009-04-08;1,13875;0,181;0,95775
2009-04-09;1,13125;0,181;0,95025
2009-04-10;1,13125;0,181;0,95025
2009-04-13;1,13125;0,172;0,95925
2009-04-14;1,12188;0,167;0,95488
2009-04-15;1,11250;0,146;0,96650
2009-04-16;1,10688;0,127;0,97988
2009-04-17;1,10188;0,135;0,96688
2009-04-20;1,10063;0,127;0,97363
2009-04-21;1,10000;0,147;0,95300
2009-04-22;1,09938;0,136;0,96338
2009-04-23;1,09188;0,101;0,99088
2009-04-24;1,07250;0,101;0,97150
2009-04-27;1,05375;0,089;0,96475
2009-04-28;1,03938;0,122;0,91738
2009-04-29;1,02750;0,096;0,93150
2009-04-30;1,01625;0,130;0,88625
2009-05-01;1,00688;0,148;0,85888
2009-05-04;1,00688;0,184;0,82288
2009-05-05;0,98625;0,188;0,79825
2009-05-06;0,97375;0,184;0,78975
2009-05-07;0,95625;0,183;0,77325
2009-05-08;0,93750;0,176;0,76150
2009-05-11;0,92000;0,165;0,75500
2009-05-12;0,90563;0,186;0,71963
2009-05-13;0,88313;0,170;0,71313
2009-05-14;0,85438;0,157;0,69738
2009-05-15;0,82563;0,161;0,66463
2009-05-18;0,78500;0,162;0,62300
2009-05-19;0,75250;0,181;0,57150
2009-05-20;0,71625;0,172;0,54425
2009-05-21;0,66125;0,181;0,48025
2009-05-22;0,66000;0,179;0,48100
2009-05-25;0,66000;0,179;0,48100
2009-05-26;0,66375;0,175;0,48875
2009-05-27;0,67375;0,160;0,51375
2009-05-28;0,66750;0,138;0,52950
2009-05-29;0,65625;0,135;0,52125
2009-06-01;0,65000;0,096;0,55400
2009-06-02;0,64625;0,131;0,51525
2009-06-03;0,63688;0,127;0,50988
2009-06-04;0,62938;0,142;0,48738
2009-06-05;0,63250;0,183;0,44950
2009-06-08;0,65000;0,178;0,47200
2009-06-09;0,64750;0,175;0,47250
2009-06-10;0,63875;0,178;0,46075
2009-06-11;0,62938;0,175;0,45438
2009-06-12;0,62438;0,170;0,45438
2009-06-15;0,61438;0,155;0,45938
2009-06-16;0,61313;0,168;0,44513
2009-06-17;0,61000;0,165;0,44500
2009-06-18;0,60875;0,178;0,43075
2009-06-19;0,61188;0,173;0,43888
2009-06-22;0,61000;0,188;0,42200
2009-06-23;0,60750;0,198;0,40950
2009-06-24;0,60438;0,186;0,41838
2009-06-25;0,60125;0,170;0,43125
2009-06-26;0,59750;0,178;0,41950
2009-06-29;0,59688;0,181;0,41588
2009-06-30;0,59500;0,188;0,40700
2009-07-01;0,58750;0,167;0,42050
2009-07-02;0,57750;0,161;0,41650
2009-07-03;0,55875;0,158;0,40075
2009-07-06;0,54813;0,157;0,39113
2009-07-07;0,53750;0,186;0,35150
2009-07-08;0,52500;0,181;0,34400
2009-07-09;0,51000;0,181;0,32900
2009-07-10;0,50500;0,172;0,33300
2009-07-13;0,50938;0,181;0,32838
2009-07-14;0,51313;0,181;0,33213
2009-07-15;0,51375;0,181;0,33275
2009-07-16;0,51000;0,170;0,34000
2009-07-17;0,50375;0,167;0,33675
2009-07-20;0,50500;0,168;0,33700
2009-07-21;0,50313;0,187;0,31613
2009-07-22;0,50188;0,186;0,31588
2009-07-23;0,50375;0,186;0,31775
2009-07-24;0,50188;0,183;0,31888
2009-07-27;0,49625;0,191;0,30525
2009-07-28;0,49125;0,188;0,30325
2009-07-29;0,48750;0,183;0,30450
2009-07-30;0,48313;0,181;0,30213
2009-07-31;0,47938;0,181;0,29838
2009-08-03;0,47188;0,175;0,29688
2009-08-04;0,47063;0,183;0,28763
2009-08-05;0,46813;0,181;0,28713
2009-08-06;0,46438;0,170;0,29438
2009-08-07;0,46125;0,175;0,28625
2009-08-10;0,45875;0,162;0,29675
2009-08-11;0,45438;0,181;0,27338
2009-08-12;0,44969;0,175;0,27469
2009-08-13;0,44000;0,172;0,26800
2009-08-14;0,42938;0,171;0,25838
2009-08-17;0,43125;0,172;0,25925
2009-08-18;0,42500;0,183;0,24200
2009-08-19;0,41875;0,162;0,25675
2009-08-20;0,40688;0,157;0,24988
2009-08-21;0,39313;0,161;0,23213
2009-08-24;0,38688;0,157;0,22988
2009-08-25;0,38000;0,160;0,22000
2009-08-26;0,37188;0,150;0,22188
2009-08-27;0,36063;0,145;0,21563
2009-08-28;0,34750;0,142;0,20550
2009-08-31;0,34750;0,132;0,21550
2009-09-01;0,33438;0,134;0,20038
2009-09-02;0,33000;0,134;0,19600
2009-09-03;0,32188;0,127;0,19488
2009-09-04;0,31438;0,131;0,18338
2009-09-07;0,30875;0,132;0,17675
2009-09-08;0,30188;0,127;0,17488
2009-09-09;0,29869;0,140;0,15869
2009-09-10;0,29969;0,142;0,15769
2009-09-11;0,29900;0,140;0,15900
2009-09-14;0,29500;0,135;0,16000
2009-09-15;0,29338;0,130;0,16338
2009-09-16;0,29188;0,106;0,18588
2009-09-17;0,29188;0,092;0,19988
2009-09-18;0,28938;0,084;0,20538
2009-09-21;0,28938;0,089;0,20038
2009-09-22;0,28563;0,102;0,18363
2009-09-23;0,28500;0,096;0,18900
2009-09-24;0,28313;0,094;0,18913
2009-09-25;0,28250;0,101;0,18150
2009-09-28;0,28250;0,091;0,19150
2009-09-29;0,28969;0,126;0,16369
2009-09-30;0,28688;0,113;0,17388
2009-10-01;0,28438;0,099;0,18538
2009-10-02;0,28406;0,093;0,19106
2009-10-05;0,28406;0,093;0,19106
2009-10-06;0,28406;0,074;0,21006
2009-10-07;0,28438;0,063;0,22138
2009-10-08;0,28438;0,063;0,22138
2009-10-09;0,28438;0,069;0,21538
2009-10-12;0,28438;0,066;0,21838
2009-10-13;0,28438;0,064;0,22038
2009-10-14;0,28406;0,071;0,21306
2009-10-15;0,28406;0,058;0,22606
2009-10-16;0,28406;0,062;0,22206
2009-10-19;0,28338;0,066;0,21738
2009-10-20;0,28313;0,080;0,20313
2009-10-21;0,28344;0,069;0,21444
2009-10-22;0,28219;0,049;0,23319
2009-10-23;0,28188;0,056;0,22588
2009-10-26;0,28063;0,055;0,22563
2009-10-27;0,28063;0,076;0,20463
2009-10-28;0,28063;0,064;0,21663
2009-10-29;0,28063;0,053;0,22763
2009-10-30;0,28063;0,050;0,23063
2009-11-02;0,27938;0,044;0,23538
2009-11-03;0,27813;0,051;0,22713
2009-11-04;0,27750;0,049;0,22850
2009-11-05;0,27531;0,039;0,23631
2009-11-06;0,27406;0,047;0,22706
2009-11-09;0,27250;0,049;0,22350
2009-11-10;0,27250;0,063;0,20950
2009-11-11;0,27250;0,061;0,21150
2009-11-12;0,27250;0,056;0,21650
2009-11-13;0,27250;0,057;0,21550
2009-11-16;0,27125;0,061;0,21025
2009-11-17;0,27031;0,059;0,21131
2009-11-18;0,26906;0,025;0,24406
2009-11-19;0,26656;0,010;0,25656
2009-11-20;0,26219;0,010;0,25219
2009-11-23;0,26188;0,015;0,24688
2009-11-24;0,26063;0,041;0,21963
2009-11-25;0,25563;0,040;0,21563
2009-11-26;0,25438;0,040;0,21438
2009-11-27;0,25563;0,020;0,23563
2009-11-30;0,25656;0,052;0,20456
2009-12-01;0,25531;0,051;0,20431
2009-12-02;0,25500;0,044;0,21100
2009-12-03;0,25531;0,042;0,21331
2009-12-04;0,25656;0,044;0,21256
2009-12-07;0,25656;0,020;0,23656
2009-12-08;0,25594;0,025;0,23094
2009-12-09;0,25519;0,025;0,23019
2009-12-10;0,25425;0,025;0,22925
2009-12-11;0,25363;0,025;0,22863
2009-12-14;0,25375;0,025;0,22875
2009-12-15;0,25344;0,046;0,20744
2009-12-16;0,25375;0,039;0,21475
2009-12-17;0,25338;0,042;0,21138
2009-12-18;0,25125;0,042;0,20925
2009-12-21;0,24875;0,047;0,20175
2009-12-22;0,24875;0,075;0,17375
2009-12-23;0,25063;0,059;0,19163
2009-12-24;0,25063;0,045;0,20563
2009-12-25;0,25063;0,045;0,20563
2009-12-28;0,25063;0,061;0,18963
2009-12-29;0,25063;0,092;0,15863
2009-12-30;0,25063;0,046;0,20463
2009-12-31;0,25063;0,053;0,19763
2010-01-01;0,25063;0,061;0,18963
2010-01-04;0,25438;0,060;0,19438
2010-01-05;0,25250;0,066;0,18650
2010-01-06;0,25000;0,054;0,19600
2010-01-07;0,24938;0,049;0,20038
2010-01-08;0,25125;0,045;0,20625
2010-01-11;0,25125;0,025;0,22625
2010-01-12;0,25125;0,044;0,20725
2010-01-13;0,25125;0,054;0,19725
2010-01-14;0,25125;0,056;0,19525
2010-01-15;0,25125;0,057;0,19425
2010-01-18;0,24875;0,059;0,18975
2010-01-19;0,24900;0,049;0,20000
2010-01-20;0,24888;0,051;0,19788
2010-01-21;0,24888;0,044;0,20488
2010-01-22;0,24906;0,049;0,20006
2010-01-25;0,24875;0,049;0,19975
2010-01-26;0,24875;0,066;0,18275
2010-01-27;0,24875;0,074;0,17475
2010-01-28;0,24875;0,074;0,17475
2010-01-29;0,24906;0,074;0,17506
2010-02-01;0,24906;0,089;0,16006
2010-02-02;0,25031;0,092;0,15831
2010-02-03;0,24906;0,092;0,15706
2010-02-04;0,24875;0,089;0,15975
2010-02-05;0,24969;0,090;0,15969
2010-02-08;0,25000;0,094;0,15600
2010-02-09;0,25000;0,106;0,14400
2010-02-10;0,25000;0,104;0,14600
2010-02-11;0,25000;0,098;0,15200
2010-02-12;0,25000;0,092;0,15800
2010-02-15;0,25000;0,092;0,15800
2010-02-16;0,25000;0,091;0,15900
2010-02-17;0,25063;0,092;0,15863
2010-02-18;0,25125;0,112;0,13925
2010-02-19;0,25194;0,099;0,15294
2010-02-22;0,25219;0,089;0,16319
2010-02-23;0,25194;0,115;0,13694
2010-02-24;0,25194;0,115;0,13694
2010-02-25;0,25194;0,120;0,13194
2010-02-26;0,25169;0,120;0,13169
2010-03-01;0,25169;0,128;0,12369
2010-03-02;0,25194;0,130;0,12194
2010-03-03;0,25194;0,140;0,11194
2010-03-04;0,25219;0,140;0,11219
2010-03-05;0,25363;0,148;0,10563
2010-03-08;0,25425;0,150;0,10425
2010-03-09;0,25550;0,155;0,10050
2010-03-10;0,25563;0,150;0,10563
2010-03-11;0,25703;0,150;0,10703
2010-03-12;0,25719;0,147;0,11019
2010-03-15;0,25763;0,150;0,10763
2010-03-16;0,26088;0,165;0,09588
2010-03-17;0,26638;0,152;0,11438
2010-03-18;0,27100;0,150;0,12100
2010-03-19;0,27750;0,149;0,12850
2010-03-22;0,28188;0,142;0,13988
2010-03-23;0,28353;0,135;0,14853
2010-03-24;0,28491;0,138;0,14691
2010-03-25;0,28781;0,135;0,15281
2010-03-26;0,28875;0,140;0,14875
2010-03-29;0,29013;0,131;0,15913
2010-03-30;0,29088;0,155;0,13588
2010-03-31;0,29150;0,155;0,13650
2010-04-01;0,29150;0,157;0,13450
2010-04-02;0,29150;0,162;0,12950
2010-04-05;0,29150;0,165;0,12650
2010-04-06;0,29488;0,168;0,12688
2010-04-07;0,29525;0,165;0,13025
2010-04-08;0,29400;0,160;0,13400
2010-04-09;0,29781;0,152;0,14581
2010-04-12;0,30041;0,140;0,16041
2010-04-13;0,30281;0,155;0,14781
2010-04-14;0,30375;0,155;0,14875
2010-04-15;0,30438;0,155;0,14938
2010-04-16;0,30531;0,156;0,14931
2010-04-19;0,30531;0,151;0,15431
2010-04-20;0,30719;0,151;0,15619
2010-04-21;0,31281;0,150;0,16281
2010-04-22;0,31578;0,155;0,16078
2010-04-23;0,32063;0,155;0,16563
2010-04-26;0,32375;0,155;0,16875
2010-04-27;0,32781;0,150;0,17781
2010-04-28;0,33781;0,157;0,18081
2010-04-29;0,34438;0,157;0,18738
2010-04-30;0,34656;0,159;0,18756
2010-05-03;0,34656;0,165;0,18156
2010-05-04;0,35313;0,166;0,18713
2010-05-05;0,36016;0,151;0,20916
2010-05-06;0,37359;0,110;0,26359
2010-05-07;0,42813;0,125;0,30313
2010-05-10;0,42125;0,150;0,27125
2010-05-11;0,42281;0,157;0,26581
2010-05-12;0,43019;0,155;0,27519
2010-05-13;0,43588;0,160;0,27588
2010-05-14;0,44506;0,150;0,29506
2010-05-17;0,46000;0,156;0,30400
2010-05-18;0,46469;0,170;0,29469
2010-05-19;0,47750;0,167;0,31050
2010-05-20;0,48406;0,160;0,32406
2010-05-21;0,49688;0,157;0,33988
2010-05-24;0,50969;0,150;0,35969
2010-05-25;0,53625;0,163;0,37325
2010-05-26;0,53781;0,165;0,37281
2010-05-27;0,53844;0,165;0,37344
2010-05-28;0,53625;0,160;0,37625
2010-05-31;0,53625;0,157;0,37925
2010-06-01;0,53625;0,151;0,38525
2010-06-02;0,53750;0,150;0,38750
2010-06-03;0,53781;0,140;0,39781
2010-06-04;0,53656;0,126;0,41056
2010-06-07;0,53719;0,112;0,42519
2010-06-08;0,53688;0,117;0,41988
2010-06-09;0,53656;0,095;0,44156
2010-06-10;0,53644;0,085;0,45144
2010-06-11;0,53706;0,074;0,46306
2010-06-14;0,53706;0,056;0,48106
2010-06-15;0,53894;0,081;0,45794
2010-06-16;0,53894;0,094;0,44494
2010-06-17;0,53925;0,092;0,44725
2010-06-18;0,53819;0,099;0,43919
2010-06-21;0,53838;0,113;0,42538
2010-06-22;0,53825;0,123;0,41525
2010-06-23;0,53825;0,125;0,41325
2010-06-24;0,53719;0,126;0,41119
2010-06-25;0,53469;0,132;0,40269
2010-06-28;0,53344;0,140;0,39344
2010-06-29;0,53300;0,147;0,38600
2010-06-30;0,53394;0,175;0,35894
2010-07-01;0,53331;0,170;0,36331
2010-07-02;0,53363;0,165;0,36863
2010-07-05;0,53125;0,165;0,36625
2010-07-06;0,53113;0,165;0,36613
2010-07-07;0,52988;0,157;0,37288
2010-07-08;0,52750;0,150;0,37750
2010-07-09;0,52681;0,150;0,37681
2010-07-12;0,52556;0,142;0,38356
2010-07-13;0,52594;0,152;0,37394
2010-07-14;0,52563;0,150;0,37563
2010-07-15;0,52469;0,152;0,37269
2010-07-16;0,52125;0,150;0,37125
2010-07-19;0,51781;0,152;0,36581
2010-07-20;0,51250;0,155;0,35750
2010-07-21;0,50625;0,155;0,35125
2010-07-22;0,49781;0,150;0,34781
2010-07-23;0,49313;0,150;0,34313
2010-07-26;0,48750;0,157;0,33050
2010-07-27;0,48125;0,152;0,32925
2010-07-28;0,47500;0,151;0,32400
2010-07-29;0,46563;0,150;0,31563
2010-07-30;0,45375;0,145;0,30875
2010-08-02;0,44469;0,145;0,29969
2010-08-03;0,43469;0,146;0,28869
2010-08-04;0,42406;0,150;0,27406
2010-08-05;0,41813;0,145;0,27313
2010-08-06;0,41125;0,142;0,26925
2010-08-09;0,40438;0,142;0,26238
2010-08-10;0,39781;0,150;0,24781
2010-08-11;0,38438;0,150;0,23438
2010-08-12;0,37625;0,152;0,22425
2010-08-13;0,36938;0,152;0,21738
2010-08-16;0,36188;0,155;0,20688
2010-08-17;0,35219;0,158;0,19419
2010-08-18;0,34547;0,155;0,19047
2010-08-19;0,33906;0,150;0,18906
2010-08-20;0,32922;0,150;0,17922
2010-08-23;0,31750;0,155;0,16250
2010-08-24;0,30750;0,155;0,15250
2010-08-25;0,30375;0,155;0,14875
2010-08-26;0,29938;0,150;0,14938
2010-08-27;0,29688;0,143;0,15388
2010-08-30;0,29688;0,135;0,16188
2010-08-31;0,29563;0,137;0,15863
2010-09-01;0,29563;0,135;0,16063
2010-09-02;0,29438;0,133;0,16138
2010-09-03;0,29281;0,130;0,16281
2010-09-06;0,29219;0,130;0,16219
2010-09-07;0,29188;0,130;0,16188
2010-09-08;0,29250;0,135;0,15750
2010-09-09;0,29250;0,140;0,15250
2010-09-10;0,29219;0,137;0,15519
2010-09-13;0,29219;0,142;0,15019
2010-09-14;0,29188;0,145;0,14688
2010-09-15;0,29203;0,151;0,14103
2010-09-16;0,29141;0,155;0,13641
2010-09-17;0,29156;0,152;0,13956
2010-09-20;0,29031;0,155;0,13531
2010-09-21;0,28969;0,160;0,12969
2010-09-22;0,28938;0,157;0,13238
2010-09-23;0,28938;0,155;0,13438
2010-09-24;0,28938;0,145;0,14438
2010-09-27;0,28938;0,135;0,15438
2010-09-28;0,28938;0,152;0,13738
2010-09-29;0,29000;0,160;0,13000
2010-09-30;0,29000;0,158;0,13200
2010-10-01;0,29063;0,155;0,13563
2010-10-04;0,29063;0,152;0,13863
2010-10-05;0,29000;0,118;0,17200
2010-10-06;0,28969;0,120;0,16969
2010-10-07;0,28906;0,120;0,16906
2010-10-08;0,28906;0,120;0,16906
2010-10-11;0,28906;0,120;0,16906
2010-10-12;0,28906;0,120;0,16906
2010-10-13;0,28906;0,132;0,15706
2010-10-14;0,28906;0,140;0,14906
2010-10-15;0,28906;0,140;0,14906
2010-10-18;0,28906;0,140;0,14906
2010-10-19;0,28906;0,140;0,14906
2010-10-20;0,28844;0,137;0,15144
2010-10-21;0,28844;0,127;0,16144
2010-10-22;0,28844;0,125;0,16344
2010-10-25;0,28844;0,120;0,16844
2010-10-26;0,28844;0,132;0,15644
2010-10-27;0,28813;0,135;0,15313
2010-10-28;0,28688;0,128;0,15888
2010-10-29;0,28594;0,116;0,16994
2010-11-01;0,28594;0,106;0,17994
2010-11-02;0,28594;0,123;0,16294
2010-11-03;0,28594;0,123;0,16294
2010-11-04;0,28563;0,120;0,16563
2010-11-05;0,28563;0,120;0,16563
2010-11-08;0,28563;0,116;0,16963
2010-11-09;0,28563;0,125;0,16063
2010-11-10;0,28563;0,132;0,15363
2010-11-11;0,28563;0,130;0,15563
2010-11-12;0,28438;0,130;0,15438
2010-11-15;0,28438;0,132;0,15238
2010-11-16;0,28438;0,138;0,14638
2010-11-17;0,28438;0,137;0,14738
2010-11-18;0,28438;0,138;0,14638
2010-11-19;0,28438;0,135;0,14938
2010-11-22;0,28438;0,130;0,15438
2010-11-23;0,28438;0,141;0,14338
2010-11-24;0,28750;0,157;0,13050
2010-11-25;0,29188;0,155;0,13688
2010-11-26;0,29438;0,157;0,13738
2010-11-29;0,29594;0,160;0,13594
2010-11-30;0,30031;0,165;0,13531
2010-12-01;0,30344;0,161;0,14244
2010-12-02;0,30344;0,150;0,15344
2010-12-03;0,30344;0,137;0,16644
2010-12-06;0,30344;0,130;0,17344
2010-12-07;0,30219;0,142;0,16019
2010-12-08;0,30219;0,140;0,16219
2010-12-09;0,30219;0,140;0,16219
2010-12-10;0,30156;0,122;0,17956
2010-12-13;0,30156;0,125;0,17656
2010-12-14;0,30188;0,142;0,15988
2010-12-15;0,30188;0,140;0,16188
2010-12-16;0,30375;0,130;0,17375
2010-12-17;0,30375;0,106;0,19775
2010-12-20;0,30281;0,106;0,19681
2010-12-21;0,30281;0,137;0,16581
2010-12-22;0,30281;0,135;0,16781
2010-12-23;0,30281;0,137;0,16581
2010-12-24;0,30281;0,137;0,16581
2010-12-27;0,30281;0,131;0,17181
2010-12-28;0,30281;0,143;0,15981
2010-12-29;0,30281;0,125;0,17781
2010-12-30;0,30281;0,113;0,18981
2010-12-31;0,30281;0,125;0,17781
2011-01-03;0,30281;0,125;0,17781
2011-01-04;0,30281;0,140;0,16281
2011-01-05;0,30281;0,140;0,16281
2011-01-06;0,30313;0,145;0,15813
2011-01-07;0,30313;0,140;0,16313
2011-01-10;0,30313;0,140;0,16313
2011-01-11;0,30313;0,150;0,15313
2011-01-12;0,30313;0,147;0,15613
2011-01-13;0,30313;0,145;0,15813
2011-01-14;0,30313;0,150;0,15313
2011-01-17;0,30313;0,150;0,15313
2011-01-18;0,30313;0,150;0,15313
2011-01-19;0,30313;0,160;0,14313
2011-01-20;0,30313;0,160;0,14313
2011-01-21;0,30313;0,155;0,14813
2011-01-24;0,30313;0,155;0,14813
2011-01-25;0,30438;0,155;0,14938
2011-01-26;0,30438;0,160;0,14438
2011-01-27;0,30438;0,145;0,15938
2011-01-28;0,30438;0,145;0,15938
2011-01-31;0,30438;0,150;0,15438
2011-02-01;0,31050;0,155;0,15550
2011-02-02;0,31050;0,155;0,15550
2011-02-03;0,31050;0,147;0,16350
2011-02-04;0,31150;0,150;0,16150
2011-02-07;0,31200;0,147;0,16500
2011-02-08;0,31200;0,150;0,16200
2011-02-09;0,31200;0,136;0,17600
2011-02-10;0,31200;0,115;0,19700
2011-02-11;0,31300;0,117;0,19600
2011-02-14;0,31400;0,115;0,19900
2011-02-15;0,31350;0,125;0,18850
2011-02-16;0,31350;0,112;0,20150
2011-02-17;0,31350;0,094;0,21950
2011-02-18;0,31250;0,094;0,21850
2011-02-21;0,31250;0,094;0,21850
2011-02-22;0,31250;0,106;0,20650
2011-02-23;0,31150;0,122;0,18950
